7681,59-180,59,"a-mu	mbi	a-pika	mbi	a-lingbi	ape","SM-take	1SG	SM-hit	1SG	SM-be.equal	NEG","He/she grabbed me and beat me terribly."
7682,60-79,60,"na-món-ákí	mobáli","1SG-see-PST	man","I saw the man."
7683,61-58,61,"Lo	umfan	shay-ile	lo	inja.","DEF.ART	boy	beat-PST	DEF.ART	dog","The boy beat the dog."
7684,62-48,62,"é-háhóye	hódi	tó	ní	ha-kuhló","1-16.see.PRF	place	there	COP	16-good","He saw the place was good."
7685,62-49,62,"ijí	tu-ta-vunganyanya	vitabu","now	1PL-PRS-collect	books","Now we collect books."
7686,64-119,64,"úmon	hágigu~hágigu	binía	de","3PL	tell.the.truth~tell.the.truth	girl	DEM.PROX","They interrogated the girl."
7687,65-88,65,"Rusəkə	xəleba	kuʃi,	aha.	Kitajsa	pouʒə,	eta	pampuʃəkə	kuʃi.","Russian	bread	eat	INTERJ	Chinese	pouze	this	steamed.bread	eat","Russians used to eat bread, yes. Chinese ate pouze and steamed bread."
7688,66-64,66,"Doktər	sakit	oorang-yang	e-siggar=king	(aɖa).","doctor	sick	person-ACC.DEF	ASP-healthy=CAUS	(AUX)","The doctor has cured the patient."
7689,66-65,66,"Farida-na	PRO	Arabi	mə-blajar-na	kəmauan.","Farida-DAT	[PRO	Arabic	INF-learn-DAT]	necessity","Farida wants to learn Arabic."
7690,67-125,67,"Itu	selalu	tinggal	sini	punya	orang	pakai	ini	pasar.","DEM	always	live	here	REL	people	use/wear	DEM	market","The people living here use this market."
7691,68-69,68,"Dia	buka	mulu	ka	mari.","3SG	open	mouth	to	here","It opened (its) mouth to here."
7692,69-43,69,"ama	mən	namban	tu-nan","1SG	3SG	DAT	kill-NONFUT","I killed him."
7693,69-44,69,"ama	tupwi	tumbuk-un	anak","1SG	sago	wash-FUT	AUX","I'll wash sago."
7694,71-96,71,"Pehea	oe	aihue	i	ka	dala?","why	2SG	steal	OBJ	DEF	dollar","Why did you steal the dollar?"
7695,71-97,71,"Oe	aihue	kela	hua	wau,	oe	ule	pilau!","2SG	steal	DET	fruit	1SG.POSS	2SG	penis	filthy","You stole my fruit, you scumbag!"
7696,71-98,71,"Akahi	keiki	pukiki	lawe	akahi	dala	ulaula.","INDF	child	Portuguese	take	INDF	dollar	gold","A Portuguese kid took a gold dollar."
7697,72-80,72,"An	dat	warlaku	makin	fens-ta.","and	the	dog	sleep	fence-LOC","The dog sleeps by the fence."
7698,72-89,72,"karu-ngku	im	pangkily	im	marluka.","child-ERG	3SG	hit.on.head	3SG	old.man","The kid hit the old man on the head. / It is the kid who hit the old man on the head."
7699,73-1,73,"chicha-wa-da	regala-y","chicha-DIM-ACC	offer-IMP","Offer me a bit of chicha."
7700,73-16,73,"San	Andres-pi	chaupi	lengua	abla-naku-n","San	Andres-LOC	half	language	speak-RECP-3","In San Andres they speak Media Lengua."
7701,73-66,73,"ami-da-ga	ambri-na-xu-n","1SG.OBJ-ACC-TOP	hunger-DESID-PROG-3","I am hungry."
7702,73-67,73,"bwenu	uya-ri-xu-kpi-ga	graba-nga-bu,	disku-da","good	hear-REFL-PROG-SUBORD.DS-TOP	record-NMLZ-BEN	record-ACC","When it sounds well, to record a record."
7703,75-140,75,"Li	shyaen	kii-nawashwaat-eew	li	sha-wa.","DEF.ART.M.SG	dog	PST-chase-3.SBJ.3.OBJ	DEF.ART.M.SG	cat-OBV","The dog chased the cat."
7704,75-141,75,"Eekwanima	kii-waapaht-am	li	suyii	eetikwee.","that.aforementioned.INAN	PST-see.INAN-3INAN	DEF.ART.M.SG	shoe	apparently","He apparently saw the shoe."
7705,75-142,75,"Maamaa	kii-aapachih-eew	lii	rosh	ee-shikwatah-ahk	lii	takwahiminaan-a.","mother	PST-use.ANIM-3.SBJ.3.OBJ	PL	rock	COMP-crush-3SG.SBJ.3INAN.OBJ	PL	chokecherry-PL.INAN","My mother used stones to make beaten choke-cherries."
7706,76-49,76,"nekke	kukkem	picuktu","meat	cook	want","I want to cook meat. OR: I want cooked meat."
7707,1-138,1,"Da	uma	no	kan	waka.","DET.SG	woman	NEG	can	walk","That woman cannot walk."
7708,1-139,1,"Den	soma	wani	si	da	dede	uma	a	musu	kom	hesi.","DET.PL	person	want	see	DET.SG	dead	woman	3SG.SBJ	must	come	quick","Those who want to see the dead woman, they (lit. he) must come quickly."
7709,1-140,1,"O=fa	den	uma	no	poti	merki	na	kofi.","Q=manner	DET.PL	woman	NEG	put	milk	LOC	coffee","Why didn't the maids bring some milk with the coffee?"
7710,2-136,2,"Den	agu	nyan	den	beest?","the.PL	pigs	eat	the.PL	animal","The pigs ate the geese?"
7711,2-137,2,"Ma	dan	den	meti	no	lon	gwe?","but	then	the.PL	animal	NEG	run	go.away","But didn’t the geese run away?"
7712,3-70,3,"Di	womi	waka.","DEF.SG	man	walk","The man walked."
7713,4-97,4,"Den	kiyo	doo	feifi	udu.","DET.PL	young.man	cut	five	wood","The young men cut the tree."
7714,4-98,4,"Da	dati	waka	langalanga	go	a	wan	fu	den	uman.","then	that	walk	long.long	go	LOC	one	for	DET.PL	woman","Then that one walked directly to one of the women."
7715,6-61,6,"Shi	gone	Chaguanas.","3SG	go.PST	Chaguanas","She went to Chaguanas."
7716,7-147,7,"Hari	si	Meiri.","Harry	see	Mary","Harry saw Mary."
7717,8-89,8,"Jan	kot	di	pitieta.","John	cut	DET	potato","John cut the potato."
7718,8-90,8,"Jan	fuul.","John	foolish","John is foolish."
7719,9-116,9,"Krab	waak	onda	wata	i	luk	layk	musa	fu	howaz.","crab	walk	under	water	it	look	like	must	for	hours","Crabs walk under water, it seems they do it (stay submerged) for hours."
7720,9-117,9,"ʃɛl	haya	di	bowt	fra	djimi.","Shell	hire	the	boat	from	Jimmy","Shell rented the boat from Jimmy."
7721,10-134,10,"So	Beda	Naansi	gaan	an	skriep	di	fish.","so	Brother	Anansi	go.ANT	and	scrape	ART.DEF	fish","So Brother Anansi went and scraped the fish."
7722,10-135,10,"Beda	Taiga	gaan	an	ihn	get	dong	pan	ihn	nii.","Brother	Tiger	go.ANT	and	3SG	get	down	un	3SG.POSS	knee","Brother Tiger went and he got down on his knees."
7723,11-180,11,"Di	trobl	iz	dat	di	mama	dem	sei	dei	kaant	pei	di	skuul	fii-z.","ART.DEF	trouble	COP.PRS	COMP	ART.DEF	mother	PL	say	3PL	can.NEG	pay	ART.DEF	school	fee-PL","The trouble is that the mothers say they can’t pay the school fees."
7724,11-181,11,"Den	deer	chilren	kom	an	laan	deer	chilren.","then	3PL.POSS	child.PL	come	and	learn	3PL.POSS	child.PL","Then their children come and teach their own children."
7725,11-182,11,"Mista	Jak	neva	luus	iin	notn.","Mister	Jack	NEG.PST	lose	in	nothing","Mister Jack never lost in anything."
7726,12-139,12,"[...]	my	husband	used	to	go	fishining	[...].","[...]	1SG.POSS	husband	HAB.PST	HAB.PST	go	fishing	[...]","[...] my husband used to go fishing [...]."
7727,12-140,12,"[...]	the	wind	throw	that	board	right	off	[...].","[...]	DEF	wind	throw	DEM	board	right	off	[...]","[...] the wind threw that board right off (the boat) [...]."
7728,12-141,12,"[...]	the	train	is	go	slow	[...]","[...]	DEF.ART	train	HAB	go	slow	[...]","[They say] the train is slow, [though]."
7729,13-108,13,"De	house	crack.","the	house	crack","The house cracked."
7730,13-109,13,"It	never	set	de	house	fire.","it	never	set	the	house	afire","It never set the house on fire."
7731,13-110,13,"Buckra	give	de	people	corn.","white.man	give	DET	people	corn","The white men gave corn to the people."
7732,14-73,14,"The	boy	read	the	book.","he	boy	read\PST	the	book","The boy read the book."
7733,14-74,14,"The	boy	read	yesterday.","the	boy	read\PST	yesterday","The boy read yesterday."
7734,15-83,15,"bi	bɔbɔ	di	krai","ART	boy	PROG	cry","The boy is crying."
7735,16-77,16,"dɛ̀a	bɛlɛ	mek	big~big","3PL.POSS	belly	make	big~big","Their bellies were all swollen up."
7736,17-88,17,"Chidi	si	Audu.","Chidi	see	Audu","Chidi saw Audu."
7737,17-89,17,"Audu	si	Chidi.","Audu	see	Chidi","Audu saw Chidi."
7738,17-90,17,"Chidi	drink.","Chidi	drink","Chidi drank."
7739,18-80,18,"Di	hantaman	bin	folo	de	monki.","DEF.ART	hunter	PST	follow	DEF.ART	monkey","The hunter chased the monkey."
7740,18-81,18,"Di	monki	bin	run.","DEF.ART	monkey	PST	run","The monkey fled."
7741,19-107,19,"È	brok	dì	plet.","3SG.SBJ	break	DEF	plate","She broke the plate."
7742,19-108,19,"Dì	glas	brok.","DEF	glas	break","The glas broke/ is broken."
7743,20-70,20,"Coolie	hap	come	back.","coolie	PFV	come	back","The coolie has come back."
7744,21-78,21,"The	boy	buy-s	a	book;	The	boy	run-s.","DET	boy	buy-3SG	DET	book	DET	boy	run-3SG","The boy buys a book. The boy runs."
7745,22-104,22,"Dispela	man	i	pait-im	dok.","this	man	PM	hit-TR	dog","This man hit the dog."
7746,22-105,22,"Tu-pela	meri	i	sindaun.","two-MOD	woman	PM	sit.down","Two women are sitting down."
7747,23-98,23,"nakatoa	i	tok	flas	lelebet","hermit.crab	AGR	talk	flash	little.bit","The hermit crab talks himself up a bit."
7748,24-110,24,"One	cow	chase	dem	letel	salan.","DET.INDF	cow	chase	DET.DEF.PL	little	people","A cow chased the children."
7749,24-111,24,"Dem	letel	salan	chase	one	cow.","DET.DEF.PL	little	people	chase	DET.INDF.SG	cow","The children chased the cow."
7750,24-112,24,"Dem	letel	salan	se	fatu.","DET.DEF.PL	little	people	COMPL	exhausted","The little children are exhausted."
7751,25-250,25,"That	pesen	i	kam-ing	bihain	gota	beg.","DEM	person	3SG	come-PROG2	behind	COM/INS	bag","That person is coming behind with a bag."
7752,27-71,27,"Weni	di	bull	ko","when	DET	bull	come","When the bull comes [...]"
7753,27-72,27,"Də	bull	a	ha	ēn	gout	kalbás.","ART.DEF	bull	PST	have	ART.INDF	gold	gourd","The bull had a golden gourd."
7754,29-109,29,"Die	man	vat	sy	mes.	Die	mes	val.","DEF.ART	man	fetches	3SG.M.POSS	knife	DEF.ART	knife	falls","The man fetches the knife. The knife falls."
7755,29-110,29,"Piet	sien	(vir)	die	mes.	—	Piet	sien	(vir)	Karel.","Pete	sees	(for)	the	knife	 	Pete	sees	(for)	Charles","Pete sees the knife. — Pete sees Charles."
7756,30-126,30,"Ómi	brása	mudjer.","man	embrace	woman","The man embraced the woman."
7757,30-127,30,"Mudjer	kánta.","woman	sing","The woman sang."
7758,31-111,31,"Piskador	mata	tibaron.","fisherman	kill	shark","The fisherman killed the shark."
7759,31-112,31,"Ladron	toma	dinheru.","thief	take	money","The thief took the money."
7760,32-88,32,"Toi	fazê	almos.","Toi	make	lunch","Toi prepared lunch."
7761,32-89,32,"Toi	morrê.","Toi	die","Toi died."
7762,33-119,33,"Mininu	kumpra	bola.","boy	buy.PST	ball","The boy bought a ball."
7763,33-120,33,"Mininu	kai.","boy	fall","The boy fell."
7764,34-87,34,"Pidru	na	bay	Sicor.","Peter	FUT	go	Ziguinchor","Peter is going to (will go to) Ziguinchor."
7765,34-88,34,"Pidru	na	wojá	Mariya	na	grísiya.	—	Mariya	na	wojá	Pidru	na	grísiya.","Peter	FUT	see	Mary	in	church	 	Mary	FUT	see	Peter	in	church","Peter will see Mary in church. — Mary will see Peter in church."
7766,35-130,35,"Ngê	ka	futa	nganha	ten.","people	IPFV	steal	chicken	also","People steal chicken too."
7767,35-131,35,"Nganha	kume	min.","chicken	eat	maize","The chicken ate maize."
7768,35-132,35,"Mina	ska	kôlê.","child	PROG	run","The child is running."
7769,36-76,36,"Mengai	ka	foga	[...].","woman	HAB	dance	[...]","The women would dance [...]."
7770,37-96,37,"Mene	sa	dimi.","Mene	PROG	sleep","Mene is sleeping."
7771,37-97,37,"Mene	sa	bêbê	awa.","Mene	PROG	drink	water","Mene is drinking water."
7772,38-106,38,"Mé-mu	sxa	fe	kumu.","mother-1SG	PROG	make	eat","My mother is preparing dinner."
7773,38-107,38,"Pai	da	mina	dyielu.","father	give	child	money","The father gives the money to the child."
7774,38-108,38,"Malá	da	pé-de-eli	tabaku.","Maria	give	father-of-1SG	tabacco","Mary gives the tabacco to her father."
7775,38-109,38,"Syiolo	xanta.","gentleman	sing","The gentleman sings. OR: The gentleman sang."
7776,39-113,39,"Cher	tə	vi.","smell	IPFV.NPST	come.INF","It smells (lit. Smell comes)."
7777,39-114,39,"<Officer>	nə	ad	gost-a.","officer	NEG	IRR.NPST	like-INF","The officer won't like (it)."
7778,40-77,40,"[Aster]	largo	ku	su	muler.","[Jew]	let.go	OBJ	POSS.SG	wife","[The Jew] let his wife go."
7779,40-78,40,"Mulɛr	yaho	kadz.","woman/wife	went	house","The woman went home."
7780,42-102,42,"yo	ja	olá	ku	Maria	sa	irmang	machu","1SG	PFV	see	ACC	Maria	GEN	sibling	male","I saw Maria's brother."
7781,42-103,42,"Maria	ja	kantá","Maria	PFV	sing","Maria sang."
7782,43-70,43,"Akel	karni	ste	fede.","DEM	meat	PROG	smell","This meat smells."
7783,43-71,43,"Sinyor	teng	sorti.","Sir	have	luck","You are lucky, Sir!"
7784,44-111,44,"Ya	kebrá	el	mánga	pláto.","PFV	break	DEF	PL	plate","The plates broke."
7785,45-94,45,"Ya	quebra	el	baso	cuando	ya	cae	na	mesa.","PFV	break	DEF	glass	when	PFV	fall	LOC	table","The glass broke when it fell from the table."
7786,45-95,45,"Ya	cumpra	ele	ese	na	Hapon.","PFV	buy	3SG	that	in	Japan","He bought that in Japan."
7787,46-115,46,"Ta-uyí	yo	konel	kansyón.","IPFV-hear	1SG	OBJ.DET	song","I am listening to the song."
7788,48-113,48,"Primo	mí	ta	ndrumí	aí	lendro	kasa.","cousin	my	PROG	sleep	there	inside	house","My cousin is sleeping inside the house."
7789,49-167,49,"M	te	gen	on	zanmi	m	ki	malad.","1SG	ANT	have	INDF	friend	1SG.POSS	REL	sick","I had a friend who was sick."
7790,49-168,49,"Ou	pa	bezwen	fache	ak	mwen.","2SG	NEG	need	get.angry	with	1SG","You don't need to be angry with me."
7791,50-104,50,"I	ka	bwè	kafé.","3SG	PROG	boire	café","He/she is drinking coffee."
7792,50-105,50,"I	ka	bwè.","3SG	PROG	drink","He/she is drinking."
7793,51-96,51,"I	ka	bwè	kafé.","3SG	PROG	drink	coffee","He is drinking coffee."
7794,51-97,51,"I	ka	bwè.","3SG	PROG	drink","He is drinking."
7795,53-235,53,"Lapen	manje	tou	lafer.","Rabbit	eat	all	thing","Rabbit ate everything."
7796,53-236,53,"Lapen	te	pa	vini.","Rabbit	PST	NEG	come","Rabbit didn't come."
7797,54-125,54,"Ni	pran	sakenn	en	morso.","1PL.FIN	take	each	INDF	piece","We take a piece each."
7798,54-126,54,"Ben,	la	fanm	la	parti.","well	DEF	woman	PRF	leave","Well, the woman has left."
7799,55-95,55,"sa	zom	la	ti	tuy	so	bofrer","that	man	the	PST	kill	his	brother-in-law","That man killed his brother-in-law."
7800,55-96,55,"mo	papa	roṅfle","my	father	snore","My father snores."
7801,56-116,56,"Lea	ti	donn	Gabriel	en	mang.","Lea	PST	give	Gabriel	a	mangue","Lea gave Gabriel a mango."
7802,57-58,57,"njo	le	atra	nde	ndormir","woman	SI	PROG	PROG	sleep","The woman is/was sleeping."
7803,58-77,58,"Yandi	baka-Ø	mwana	nata-Ø	yandi	na	nzo.","he	take-NARR	child	take-NARR	him	CONN	house","He took the child and carried him home. OR: He took the child home."
7804,58-126,58,"Muntu	mosi	ve	kwis-aka.","person	one	not	come-PST","Nobody came. OR: Not a single person came."
7805,59-181,59,"a-melenge	a-ga	mingi	a-he	bia","PL-child	PM-come	many	PM-sing	song","Many children came and sang songs."
7806,59-182,59,"a-koli	a-gwe	na	peko	ti	lo","PM-man	PM-go	PREP	back	of	3SG","Men courted her."
7807,60-80,60,"mobáli	a-bóng-ís-ákí	kíti","man	3SG-be.fit-CAUS-PST	chair","The man repaired the chair."
7808,60-81,60,"kíti	e-kwéy-ákí","chair	3SG-fall-PST","The chair fell."
7809,61-59,61,"Lo	inja	yena	khal-a.","DEF.ART	dog	it	cry-V","The dog is crying. OR: The dog cries/howls/yelps."
7810,61-60,61,"Lo	muntu	yena	shay-ile	lo	inja.","DEF.ART	man	he	beat-PST	DEF.ART	dog","The man beat the dog."
7811,62-50,62,"vamasay	vé-toroka	vé-ku-hlahla?a	ngoma	kíni","Masai	2-jump	2-COND-dance	drum	their","The Masai jump when they dance their dance."
7812,62-51,62,"lage	é-áa-hu-ti	kisha?u	na	na?a","mother	3SG-PST-full-CAUS	calabash	with	honey","The woman filled the calabash with honey."
7813,63-114,63,"al	dugagín	dólde	g-wónus	kiswahíli","REL	small.PL	DET	TAM-speak	Swahili","The ones who are younger speak Swahili."
7814,63-115,63,"úwo	wedí	la	jídi	t-éna	láabi	ta	galamóyo","3SG	give	to	grandfather	GEN-my	rope	GEN	goat","He gave my grandfather the goat's rope."
7815,64-120,64,"iyál	dol	rabaó	ma	sistar-át","children	DEM.PROX.PL	educate\PASS	with	nun-PL","These children have been educated by nuns."
7816,64-121,64,"tiyára	de	agílibu~agílibu	náfsa	to	ya	badá	wága	téhet","airplane	DEM.PROX	wheel~wheel	self	POSS.3SG	and	after	fall	down","The airplane repeatedly wheeled on itself and then fell down."
7817,64-122,64,"ísim	de	wodí	le	ana","name	DEM.PROX	give	to	1SG","I was given this name."
7818,65-89,65,"Adin	liudi	delaj	kuʃi	ni	magu.","one	person	make	eat	NEG	can","One person can not feed [the family]."
7819,66-66,66,"Skul-ser	pintu-yang	tərə-tutup.","school-sir	door-ACC.DEF	NEG.FIN-close","The teacher did not close the door."
7820,66-67,66,"Go	lebbe-pe	suara-yang	a-dingar.","1SG	priest-POSS	voice-ACC	PRS-hear","I hear the voice of the priest."
7821,67-126,67,"Diaorang	tengok	ini	gambar.","3PL	look.at	DEM	picture","They looked at the picture."
7822,67-127,67,"Masak	mi	makan.","cook	noodle	eat","[I] cook noodles to eat."
7823,67-220,67,"Orang	macam	ah	cik	Taha	ah	support	saya.","person	like	TOP	uncle	Taha	TOP	support	1SG","People like Uncle Taha support me."
7824,68-70,68,"Nene	Luhu	punya	kuda	itu	mati.","Nene	Luhu	POSS	horse	DEM	die","Nene Luhu’s horse died."
7825,69-46,69,"aykum	wa-nan","woman	go-PST","the woman went"
7826,70-45,70,"Suar	bag	jao.","pig	run.away	go","The pig ran away."
7827,71-99,71,"Poakahi	ahiahi	kela,	aole	maopopo	ka	hora	ia‘u.","Monday	evening	that	NEG	know	DEF	hour	OBJ.1SG","That was on Monday evening, I don't recall the hour."
7828,71-100,71,"Elua	lumi	liilii	umi	Iapana	moemoe	maloko.","two	room	little	ten	Japanese	sleep	inside","Ten Japanese were sleeping inside two little rooms."
7829,72-90,72,"Karu	teik-im	Jetlmen-jirri	keik.","child	take-TR	Settlement-ALL	cake","The child takes the cake to Settlement (Kalkaringi)."
7830,73-68,73,"yo-ga	lixus-munda	bini-ni","I-TOP	far-ABL	come-1SG","I come from afar."
7831,73-69,73,"profesora-ga	no	bini-sha	zi-n-chu","teacher.F-TOP	NEG	come-1SG.FUT	say-3-NEG","The teacher does not want to come."
7832,74-89,74,"man	yá́ka	hal	stik","man	3SG	pull	tree","The man tows the timber."
7833,74-90,74,"stik	yáka	xwim","tree	3SG	fall","The tree falls."
7834,75-143,75,"La	Sandrieuz	maatoo-w,	nawachiko	sheekishii-w.","DEF.ART.F.SG	Cinderella	cry-3SG	somewhat	be.scared-3SG","Cinderella was crying, she was a little scared."
7835,75-144,75,"Dan	li	tru	Lea	kii-aahkweepin-eew	Mari-wa.","LOC	ART.M.SG	hole	Lea	PST-push.by.hand-3.SBJ.3.OBJ	Mary-OBV","Lea pushed Mary into the hole."
7836,76-50,76,"innuk	kaili","man	come","There is a man coming."
7837,1-141,1,"A	bosi	en.","3SG.SBJ	kiss	3SG","S/he kissed him/her. In context: He [Judas] kissed him [Jesus]."
7838,1-142,1,"Yu	tigri	mi.","2SG	tickle	1SG","You're tickling me."
7839,2-138,2,"A	kon	mangri.","3SG	come	skinny","He’s gotten skinny."
7840,2-139,2,"Mi	e	teki	en	poti	ini	a	pan.","1SG	IPFV	take	3SG	put	in	DET	pan","I take it and put it in the pan."
7841,2-140,2,"En	na	mi	mati.","3SG	COP	1SG	friend","He’s my friend."
7842,2-141,2,"En	nanga	trawan	kon	dya	nanga	wan	bigi	sipi.","3SG	with	other.one	come	here	with	DET	big	ship","He and others came here on a big ship."
7843,2-142,2,"Kande	en	srefi	e	kon	na	foto	bori	na	agu	gi	mi.","perhaps	3SG	self	IPFV	come	LOC	city	cook	DET	pig	for	me","Perhaps he himself comes to the city to cook the pig for me."
7844,3-71,3,"A	náki	èn/*a.","3SG	hit	3SG.PRO/3SG.CLIT","He hit him/her."
7845,4-99,4,"Mi	o	naki	i.","I	will	hit	you","I'll hit you."
7846,4-100,4,"i	ná	o	go!","you	NEG	FUT	go","You won't go!"
7847,4-101,4,"A	pay	den	sani	gi	mi.","he	pay	DET.PL	thing	give	me","He bought the things for me."
7848,4-102,4,"Mi	soli	en	a	buku	a	osu.","I	show	him	DET.SG	book	LOC	house","I showed him the book at home."
7849,6-62,6,"Shi	giv	hi	de	book.","3SG	give	3SG.DO	DET	book","She gave him the book."
7850,7-148,7,"I/Hi/Shi	tel	mi	so.","3N/3M/3F	tell	1SG	so","He/She told me that."
7851,7-149,7,"Mi	tel	uhm/hi/shi	so.","1SG	tell	3.OBJ/3M/3F	so","I told him/her that."
7852,8-91,8,"Im	kot	di	pitieta.","3SG	cut	DET	potato","He cut the potato."
7853,8-92,8,"Im	ded.","3SG	dead","He is dead."
7854,8-93,8,"Di	daag	bait	mi.","DET	dog	bite	1SG","The dog bit me."
7855,9-118,9,"I	gaan	Belize.","3SG	gone	Belize","He/she went to Belize."
7856,9-119,9,"Wɛ	im	wok	dɛ	naw?","where	3SG	work	LOC	now","Where does he work now?"
7857,9-120,9,"If	da	wan	big	wan	i	iva	ina	di	bow	wid	im	dɛ.","if	TOP	a	big	one	he	heave	in	the	bow	with	him	there","If it is a big one (i.e. a fish), he pulled it into the bow with him."
7858,9-121,9,"If	dey	kloz	op	layk	dat	dey	hav	tu	smɛl	rɛŋk.","if	they	close	up	like	that	they	have	to	smell	rank","If they stay closed, they must smell bad."
7859,9-122,9,"Tɛl	ʃi	dat.","tell	she	that","Tell her that ."
7860,10-136,10,"So	ihn	beg	im.","so	3SG.SBJ	beg	3SG.OBJ","So he begged him."
7861,10-137,10,"So	ihn	stan	op	de	fi	a	lang	taim.","so	3SG.SBJ	stand	up	DEM	for	ART.INDF	long	time","So he stood there for a long time."
7862,11-183,11,"Yu	gwain	giv	mi	a	Nansi	stuori.","2SG	FUT	give	1SG	ART.INDF	Anansi	story","You'll tell me an Anansi story."
7863,11-184,11,"Ai	stie	die	roun	fuo	an	a	haaf	yier-z.","1SG	stay	DEM.LOC	around	four	and	a	half	year-PL","I stayed there for about four and a half years."
7864,11-185,11,"Ih	no	moles	wi.","3SG.N	NEG	molest	1PL","It doesn't bother us."
7865,11-186,11,"Wi	suun	don.","1PL	soon	done","We're soon done."
7866,12-142,12,"[...]	we	in	the	asue	[...]","[...]	S	in	the	asue	[...]","[...] we’re in the asue (informal savings club of African origin) with the teachers, right."
7867,12-143,12,"Anybody	coulda	-	scold	we	and	beat	we	[...].","anybody	MOD.AUX	 	scold	1PL	and	beat	1PL	[...]","Anybody could have scolded and beat us [for doing something wrong]."
7868,12-144,12,"[...]	she	raise	us	to	the	Out	Island.","[...]	3SG	raise	1PL	to	the	Out	Island","[...] she brought us up on an Out Island."
7869,13-111,13,"Ee	beat	me.","3SG.SBJ	beat	1SG.OBJ","He beat me."
7870,13-112,13,"I	get	home.","1SG	get	home","I get home."
7871,13-113,13,"I	cook	um	and	eat	um.","1SG.SBJ	cook	3.OBJ	CONJ	eat	3.OBJ","I cook it and eat it."
7872,13-114,13,"It	is	starvation	dere.","3SG.SBJ	is	starvation	there","There is starvation there."
